ContainerNum,EquipmentSizeType,FullEmptyInd,PartyInfo_BIC,Bay,StowageCell_ISO,planned,vesselStructure.bays.bay.bayId.bayNo,vesselStructure.bays.bay.bayId.deckHoldId,vesselStructure.bays.bay.cells.item.row,vesselStructure.bays.bay.cells.item.tier
,2010,F,NVD,47H,470112,,47,H,1,12
,2010,F,NVD,47H,470212,,47,H,2,12
,2010,F,NVD,47H,470312,,47,H,3,12
,2010,F,NVD,47H,470412,,47,H,4,12
,2010,F,NVD,47H,470512,,47,H,5,12
,2010,F,NVD,47H,470612,,47,H,6,12
,2010,F,NVD,47H,470712,,47,H,7,12
,2010,F,NVD,47H,470812,,47,H,8,12
,2010,F,NVD,47H,470912,,47,H,9,12
,2010,F,NVD,47H,471012,,47,H,10,12
,2010,F,NVD,47H,471112,,47,H,11,12
,2010,F,NVD,47H,471212,,47,H,12,12
,2010,F,NVD,47H,471312,,47,H,13,12
,2010,F,NVD,47H,471412,,47,H,14,12
,2010,F,NVD,47H,470014,,47,H,0,14
,2010,F,NVD,47H,470114,,47,H,1,14
,2010,F,NVD,47H,470214,,47,H,2,14
,2010,F,NVD,47H,470314,,47,H,3,14
,2010,F,NVD,47H,470414,,47,H,4,14
,2010,F,NVD,47H,470514,,47,H,5,14
,2010,F,NVD,47H,470614,,47,H,6,14
,2010,F,NVD,47H,470714,,47,H,7,14
,2010,F,NVD,47H,470814,,47,H,8,14
,2010,F,NVD,47H,470914,,47,H,9,14
,2010,F,NVD,47H,471014,,47,H,10,14
,2010,F,NVD,47H,471114,,47,H,11,14
,2010,F,NVD,47H,471214,,47,H,12,14
,2010,F,NVD,47H,471314,,47,H,13,14
,2010,F,NVD,47H,471414,,47,H,14,14
,2010,F,NVD,47H,470016,,47,H,0,16
,2010,F,NVD,47H,470116,,47,H,1,16
,2010,F,NVD,47H,470216,,47,H,2,16
,2010,F,NVD,47H,470316,,47,H,3,16
,2010,F,NVD,47H,470416,,47,H,4,16
,2010,F,NVD,47H,470516,,47,H,5,16
,2010,F,NVD,47H,470616,,47,H,6,16
,2010,F,NVD,47H,470716,,47,H,7,16
,2010,F,NVD,47H,470816,,47,H,8,16
,2010,F,NVD,47H,470916,,47,H,9,16
,2010,F,NVD,47H,471016,,47,H,10,16
,2010,F,NVD,47H,471116,,47,H,11,16
,2010,F,NVD,47H,471216,,47,H,12,16
,2010,F,NVD,47H,471316,,47,H,13,16
,2010,F,NVD,47H,471416,,47,H,14,16
,2010,F,NVD,47H,470018,,47,H,0,18
,2010,F,NVD,47H,470118,,47,H,1,18
,2010,F,NVD,47H,470218,,47,H,2,18
,2010,F,NVD,47H,470318,,47,H,3,18
,2010,F,NVD,47H,470418,,47,H,4,18
,2010,F,NVD,47H,470518,,47,H,5,18
,2010,F,NVD,47H,470618,,47,H,6,18
,2010,F,NVD,47H,470718,,47,H,7,18
,2010,F,NVD,47H,470818,,47,H,8,18
,2010,F,NVD,47H,470918,,47,H,9,18
,2010,F,NVD,47H,471018,,47,H,10,18
,2010,F,NVD,47H,471118,,47,H,11,18
,2010,F,NVD,47H,471218,,47,H,12,18
,2010,F,NVD,47H,471318,,47,H,13,18
,2010,F,NVD,47H,471418,,47,H,14,18
,2010,F,NVD,49H,490002,,49,H,0,2
,2010,F,NVD,49H,490102,,49,H,1,2
,2010,F,NVD,49H,490202,,49,H,2,2
,2010,F,NVD,49H,490302,,49,H,3,2
,2010,F,NVD,49H,490402,,49,H,4,2
,2010,F,NVD,49H,490502,,49,H,5,2
,2010,F,NVD,49H,490602,,49,H,6,2
,2010,F,NVD,49H,490702,,49,H,7,2
,2010,F,NVD,49H,490802,,49,H,8,2
,2010,F,NVD,49H,490902,,49,H,9,2
,2010,F,NVD,49H,491002,,49,H,10,2
,2010,F,NVD,49H,491102,,49,H,11,2
,2010,F,NVD,49H,491202,,49,H,12,2
,2010,F,NVD,49H,490004,,49,H,0,4
,2010,F,NVD,49H,490104,,49,H,1,4
,2010,F,NVD,49H,490204,,49,H,2,4
,2010,F,NVD,49H,490304,,49,H,3,4
,2010,F,NVD,49H,490404,,49,H,4,4
,2010,F,NVD,49H,490504,,49,H,5,4
,2010,F,NVD,49H,490604,,49,H,6,4
,2010,F,NVD,49H,490704,,49,H,7,4
,2010,F,NVD,49H,490804,,49,H,8,4
,2010,F,NVD,49H,490904,,49,H,9,4
,2010,F,NVD,49H,491004,,49,H,10,4
,2010,F,NVD,49H,491104,,49,H,11,4
,2010,F,NVD,49H,491204,,49,H,12,4
,2010,F,NVD,49H,491304,,49,H,13,4
,2010,F,NVD,49H,491404,,49,H,14,4
,2010,F,NVD,49H,490006,,49,H,0,6
,2010,F,NVD,49H,490106,,49,H,1,6
,2010,F,NVD,49H,490206,,49,H,2,6
,2010,F,NVD,49H,490306,,49,H,3,6
,2010,F,NVD,49H,490406,,49,H,4,6
,2010,F,NVD,49H,490506,,49,H,5,6
,2010,F,NVD,49H,490606,,49,H,6,6
,2010,F,NVD,49H,490706,,49,H,7,6
,2010,F,NVD,49H,490806,,49,H,8,6
,2010,F,NVD,49H,490906,,49,H,9,6
,2010,F,NVD,49H,491006,,49,H,10,6
,2010,F,NVD,49H,491106,,49,H,11,6
,2010,F,NVD,49H,491206,,49,H,12,6
,2010,F,NVD,49H,491306,,49,H,13,6
,2010,F,NVD,49H,491406,,49,H,14,6
,2010,F,NVD,49H,490008,,49,H,0,8
,2010,F,NVD,49H,490108,,49,H,1,8
,2010,F,NVD,49H,490208,,49,H,2,8
,2010,F,NVD,49H,490308,,49,H,3,8
,2010,F,NVD,49H,490408,,49,H,4,8
,2010,F,NVD,49H,490508,,49,H,5,8
,2010,F,NVD,49H,490608,,49,H,6,8
,2010,F,NVD,49H,490708,,49,H,7,8
,2010,F,NVD,49H,490808,,49,H,8,8
,2010,F,NVD,49H,490908,,49,H,9,8
,2010,F,NVD,49H,491008,,49,H,10,8
,2010,F,NVD,49H,491108,,49,H,11,8
,2010,F,NVD,49H,491208,,49,H,12,8
,2010,F,NVD,49H,491308,,49,H,13,8
,2010,F,NVD,49H,491408,,49,H,14,8
,2010,F,NVD,49H,490010,,49,H,0,10
,2010,F,NVD,49H,490110,,49,H,1,10
,2010,F,NVD,49H,490210,,49,H,2,10
,2010,F,NVD,49H,490310,,49,H,3,10
,2010,F,NVD,49H,490410,,49,H,4,10
,2010,F,NVD,49H,490510,,49,H,5,10
,2010,F,NVD,49H,490610,,49,H,6,10
,2010,F,NVD,49H,490710,,49,H,7,10
,2010,F,NVD,49H,490810,,49,H,8,10
,2010,F,NVD,49H,490910,,49,H,9,10
,2010,F,NVD,49H,491010,,49,H,10,10
,2010,F,NVD,49H,491110,,49,H,11,10
,2010,F,NVD,49H,491210,,49,H,12,10
,2010,F,NVD,49H,491310,,49,H,13,10
,2010,F,NVD,49H,491410,,49,H,14,10
,2010,F,NVD,49H,490012,,49,H,0,12
,2010,F,NVD,49H,490112,,49,H,1,12
,2010,F,NVD,49H,490212,,49,H,2,12
,2010,F,NVD,49H,490312,,49,H,3,12
,2010,F,NVD,49H,490412,,49,H,4,12
,2010,F,NVD,49H,490512,,49,H,5,12
,2010,F,NVD,49H,490612,,49,H,6,12
,2010,F,NVD,49H,490712,,49,H,7,12
,2010,F,NVD,49H,490812,,49,H,8,12
,2010,F,NVD,49H,490912,,49,H,9,12
,2010,F,NVD,49H,491012,,49,H,10,12
,2010,F,NVD,49H,491112,,49,H,11,12
,2010,F,NVD,49H,491212,,49,H,12,12
,2010,F,NVD,49H,491312,,49,H,13,12
,2010,F,NVD,49H,491412,,49,H,14,12
,2010,F,NVD,49H,490014,,49,H,0,14
,2010,F,NVD,49H,490114,,49,H,1,14
,2010,F,NVD,49H,490214,,49,H,2,14
,2010,F,NVD,49H,490314,,49,H,3,14
,2010,F,NVD,49H,490414,,49,H,4,14
,2010,F,NVD,49H,490514,,49,H,5,14
,2010,F,NVD,49H,490614,,49,H,6,14
,2010,F,NVD,49H,490714,,49,H,7,14
,2010,F,NVD,49H,490814,,49,H,8,14
,2010,F,NVD,49H,490914,,49,H,9,14
,2010,F,NVD,49H,491014,,49,H,10,14
,2010,F,NVD,49H,491114,,49,H,11,14
,2010,F,NVD,49H,491214,,49,H,12,14
,2010,F,NVD,49H,491314,,49,H,13,14
,2010,F,NVD,49H,491414,,49,H,14,14
,2010,F,NVD,49H,490016,,49,H,0,16
,2010,F,NVD,49H,490116,,49,H,1,16
,2010,F,NVD,49H,490216,,49,H,2,16
,2010,F,NVD,49H,490316,,49,H,3,16
,2010,F,NVD,49H,490416,,49,H,4,16
,2010,F,NVD,49H,490516,,49,H,5,16
,2010,F,NVD,49H,490616,,49,H,6,16
,2010,F,NVD,49H,490716,,49,H,7,16
,2010,F,NVD,49H,490816,,49,H,8,16
,2010,F,NVD,49H,490916,,49,H,9,16
,2010,F,NVD,49H,491016,,49,H,10,16
,2010,F,NVD,49H,491116,,49,H,11,16
,2010,F,NVD,49H,491216,,49,H,12,16
,2010,F,NVD,49H,491316,,49,H,13,16
,2010,F,NVD,49H,491416,,49,H,14,16
,2010,F,NVD,49H,490018,,49,H,0,18
,2010,F,NVD,49H,490118,,49,H,1,18
,2010,F,NVD,49H,490218,,49,H,2,18
,2010,F,NVD,49H,490318,,49,H,3,18
,2010,F,NVD,49H,490418,,49,H,4,18
,2010,F,NVD,49H,490518,,49,H,5,18
,2010,F,NVD,49H,490618,,49,H,6,18
,2010,F,NVD,49H,490718,,49,H,7,18
,2010,F,NVD,49H,490818,,49,H,8,18
,2010,F,NVD,49H,490918,,49,H,9,18
,2010,F,NVD,49H,491018,,49,H,10,18
,2010,F,NVD,49H,491118,,49,H,11,18
,2010,F,NVD,49H,491218,,49,H,12,18
,2010,F,NVD,49H,491318,,49,H,13,18
,2010,F,NVD,49H,491418,,49,H,14,18
,4010,F,NVD,50H,500002,,50,H,0,2
,4010,F,NVD,50H,500102,,50,H,1,2
,4010,F,NVD,50H,500202,,50,H,2,2
,4010,F,NVD,50H,500302,,50,H,3,2
,4010,F,NVD,50H,500402,,50,H,4,2
,4010,F,NVD,50H,500502,,50,H,5,2
,4010,F,NVD,50H,500602,,50,H,6,2
,4010,F,NVD,50H,500702,,50,H,7,2
,4010,F,NVD,50H,500802,,50,H,8,2
,4010,F,NVD,50H,500902,,50,H,9,2
,4010,F,NVD,50H,501002,,50,H,10,2
,4010,F,NVD,50H,501102,,50,H,11,2
,4010,F,NVD,50H,501202,,50,H,12,2
,4010,F,NVD,50H,500004,,50,H,0,4
,4010,F,NVD,50H,500104,,50,H,1,4
,4010,F,NVD,50H,500204,,50,H,2,4
,4010,F,NVD,50H,500304,,50,H,3,4
,4010,F,NVD,50H,500404,,50,H,4,4
,4010,F,NVD,50H,500504,,50,H,5,4
,4010,F,NVD,50H,500604,,50,H,6,4
,4010,F,NVD,50H,500704,,50,H,7,4
,4010,F,NVD,50H,500804,,50,H,8,4
,4010,F,NVD,50H,500904,,50,H,9,4
,4010,F,NVD,50H,501004,,50,H,10,4
,4010,F,NVD,50H,501104,,50,H,11,4
,4010,F,NVD,50H,501204,,50,H,12,4
,4010,F,NVD,50H,501304,,50,H,13,4
,4010,F,NVD,50H,501404,,50,H,14,4
,4010,F,NVD,50H,500006,,50,H,0,6
,4010,F,NVD,50H,500106,,50,H,1,6
,4010,F,NVD,50H,500206,,50,H,2,6
,4010,F,NVD,50H,500306,,50,H,3,6
,4010,F,NVD,50H,500406,,50,H,4,6
,4010,F,NVD,50H,500506,,50,H,5,6
,4010,F,NVD,50H,500606,,50,H,6,6
,4010,F,NVD,50H,500706,,50,H,7,6
,4010,F,NVD,50H,500806,,50,H,8,6
,4010,F,NVD,50H,500906,,50,H,9,6
,4010,F,NVD,50H,501006,,50,H,10,6
,4010,F,NVD,50H,501106,,50,H,11,6
,4010,F,NVD,50H,501206,,50,H,12,6
,4010,F,NVD,50H,501306,,50,H,13,6
,4010,F,NVD,50H,501406,,50,H,14,6
,4010,F,NVD,50H,500008,,50,H,0,8
,4010,F,NVD,50H,500108,,50,H,1,8
,4010,F,NVD,50H,500208,,50,H,2,8
,4010,F,NVD,50H,500308,,50,H,3,8
,4010,F,NVD,50H,500408,,50,H,4,8
,4010,F,NVD,50H,500508,,50,H,5,8
,4010,F,NVD,50H,500608,,50,H,6,8
,4010,F,NVD,50H,500708,,50,H,7,8
,4010,F,NVD,50H,500808,,50,H,8,8
,4010,F,NVD,50H,500908,,50,H,9,8
,4010,F,NVD,50H,501008,,50,H,10,8
,4010,F,NVD,50H,501108,,50,H,11,8
,4010,F,NVD,50H,501208,,50,H,12,8
,4010,F,NVD,50H,501308,,50,H,13,8
,4010,F,NVD,50H,501408,,50,H,14,8
,4010,F,NVD,50H,500010,,50,H,0,10
,4010,F,NVD,50H,500110,,50,H,1,10
,4010,F,NVD,50H,500210,,50,H,2,10
,4010,F,NVD,50H,500310,,50,H,3,10
,4010,F,NVD,50H,500410,,50,H,4,10
,4010,F,NVD,50H,500510,,50,H,5,10
,4010,F,NVD,50H,500610,,50,H,6,10
,4010,F,NVD,50H,500710,,50,H,7,10
,4010,F,NVD,50H,500810,,50,H,8,10
,4010,F,NVD,50H,500910,,50,H,9,10
,4010,F,NVD,50H,501010,,50,H,10,10
,4010,F,NVD,50H,501110,,50,H,11,10
,4010,F,NVD,50H,501210,,50,H,12,10
,4010,F,NVD,50H,501310,,50,H,13,10
,4010,F,NVD,50H,501410,,50,H,14,10
,4010,F,NVD,50H,500012,,50,H,0,12
,4010,F,NVD,50H,500112,,50,H,1,12
,4010,F,NVD,50H,500212,,50,H,2,12
,4010,F,NVD,50H,500312,,50,H,3,12
,4010,F,NVD,50H,500412,,50,H,4,12
,4010,F,NVD,50H,500512,,50,H,5,12
,4010,F,NVD,50H,500612,,50,H,6,12
,4010,F,NVD,50H,500712,,50,H,7,12
,4010,F,NVD,50H,500812,,50,H,8,12
,4010,F,NVD,50H,500912,,50,H,9,12
,4010,F,NVD,50H,501012,,50,H,10,12
,4010,F,NVD,50H,501112,,50,H,11,12
,4010,F,NVD,50H,501212,,50,H,12,12
,4010,F,NVD,50H,501312,,50,H,13,12
,4010,F,NVD,50H,501412,,50,H,14,12
,4010,F,NVD,50H,500014,,50,H,0,14
,4010,F,NVD,50H,500114,,50,H,1,14
,4010,F,NVD,50H,500214,,50,H,2,14
,4010,F,NVD,50H,500314,,50,H,3,14
,4010,F,NVD,50H,500414,,50,H,4,14
,4010,F,NVD,50H,500514,,50,H,5,14
,4010,F,NVD,50H,500614,,50,H,6,14
,4010,F,NVD,50H,500714,,50,H,7,14
,4010,F,NVD,50H,500814,,50,H,8,14
,4010,F,NVD,50H,500914,,50,H,9,14
,4010,F,NVD,50H,501014,,50,H,10,14
,4010,F,NVD,50H,501114,,50,H,11,14
,4010,F,NVD,50H,501214,,50,H,12,14
,4010,F,NVD,50H,501314,,50,H,13,14
,4010,F,NVD,50H,501414,,50,H,14,14
,4010,F,NVD,50H,500016,,50,H,0,16
,4010,F,NVD,50H,500116,,50,H,1,16
,4010,F,NVD,50H,500216,,50,H,2,16
,4010,F,NVD,50H,500316,,50,H,3,16
,4010,F,NVD,50H,500416,,50,H,4,16
,4010,F,NVD,50H,500516,,50,H,5,16
,4010,F,NVD,50H,500616,,50,H,6,16
,4010,F,NVD,50H,500716,,50,H,7,16
,4010,F,NVD,50H,500816,,50,H,8,16
,4010,F,NVD,50H,500916,,50,H,9,16
,4010,F,NVD,50H,501016,,50,H,10,16
,4010,F,NVD,50H,501116,,50,H,11,16
,4010,F,NVD,50H,501216,,50,H,12,16
,4010,F,NVD,50H,501316,,50,H,13,16
,4010,F,NVD,50H,501416,,50,H,14,16
,4010,F,NVD,50H,500018,,50,H,0,18
,4010,F,NVD,50H,500118,,50,H,1,18
,4010,F,NVD,50H,500218,,50,H,2,18
,4010,F,NVD,50H,500318,,50,H,3,18
,4010,F,NVD,50H,500418,,50,H,4,18
,4010,F,NVD,50H,500518,,50,H,5,18
,4010,F,NVD,50H,500618,,50,H,6,18
,4010,F,NVD,50H,500718,,50,H,7,18
,4010,F,NVD,50H,500818,,50,H,8,18
,4010,F,NVD,50H,500918,,50,H,9,18
,4010,F,NVD,50H,501018,,50,H,10,18
,4010,F,NVD,50H,501118,,50,H,11,18
,4010,F,NVD,50H,501218,,50,H,12,18
,4010,F,NVD,50H,501318,,50,H,13,18
,4010,F,NVD,50H,501418,,50,H,14,18
,2010,F,NVD,51H,510002,,51,H,0,2
,2010,F,NVD,51H,510102,,51,H,1,2
,2010,F,NVD,51H,510202,,51,H,2,2
,2010,F,NVD,51H,510302,,51,H,3,2
,2010,F,NVD,51H,510402,,51,H,4,2
,2010,F,NVD,51H,510502,,51,H,5,2
,2010,F,NVD,51H,510602,,51,H,6,2
,2010,F,NVD,51H,510702,,51,H,7,2
,2010,F,NVD,51H,510802,,51,H,8,2
,2010,F,NVD,51H,510902,,51,H,9,2
,2010,F,NVD,51H,511002,,51,H,10,2
,2010,F,NVD,51H,511102,,51,H,11,2
,2010,F,NVD,51H,511202,,51,H,12,2
,2010,F,NVD,51H,510004,,51,H,0,4
,2010,F,NVD,51H,510104,,51,H,1,4
,2010,F,NVD,51H,510204,,51,H,2,4
,2010,F,NVD,51H,510304,,51,H,3,4
,2010,F,NVD,51H,510404,,51,H,4,4
,2010,F,NVD,51H,510504,,51,H,5,4
,2010,F,NVD,51H,510604,,51,H,6,4
,2010,F,NVD,51H,510704,,51,H,7,4
,2010,F,NVD,51H,510804,,51,H,8,4
,2010,F,NVD,51H,510904,,51,H,9,4
,2010,F,NVD,51H,511004,,51,H,10,4
,2010,F,NVD,51H,511104,,51,H,11,4
,2010,F,NVD,51H,511204,,51,H,12,4
,2010,F,NVD,51H,511304,,51,H,13,4
,2010,F,NVD,51H,511404,,51,H,14,4
,2010,F,NVD,51H,510006,,51,H,0,6
,2010,F,NVD,51H,510106,,51,H,1,6
,2010,F,NVD,51H,510206,,51,H,2,6
,2010,F,NVD,51H,510306,,51,H,3,6
,2010,F,NVD,51H,510406,,51,H,4,6
,2010,F,NVD,51H,510506,,51,H,5,6
,2010,F,NVD,51H,510606,,51,H,6,6
,2010,F,NVD,51H,510706,,51,H,7,6
,2010,F,NVD,51H,510806,,51,H,8,6
,2010,F,NVD,51H,510906,,51,H,9,6
,2010,F,NVD,51H,511006,,51,H,10,6
,2010,F,NVD,51H,511106,,51,H,11,6
,2010,F,NVD,51H,511206,,51,H,12,6
,2010,F,NVD,51H,511306,,51,H,13,6
,2010,F,NVD,51H,511406,,51,H,14,6
,2010,F,NVD,51H,510008,,51,H,0,8
,2010,F,NVD,51H,510108,,51,H,1,8
,2010,F,NVD,51H,510208,,51,H,2,8
,2010,F,NVD,51H,510308,,51,H,3,8
,2010,F,NVD,51H,510408,,51,H,4,8
,2010,F,NVD,51H,510508,,51,H,5,8
,2010,F,NVD,51H,510608,,51,H,6,8
,2010,F,NVD,51H,510708,,51,H,7,8
,2010,F,NVD,51H,510808,,51,H,8,8
,2010,F,NVD,51H,510908,,51,H,9,8
,2010,F,NVD,51H,511008,,51,H,10,8
,2010,F,NVD,51H,511108,,51,H,11,8
,2010,F,NVD,51H,511208,,51,H,12,8
,2010,F,NVD,51H,511308,,51,H,13,8
,2010,F,NVD,51H,511408,,51,H,14,8
,2010,F,NVD,51H,510010,,51,H,0,10
,2010,F,NVD,51H,510110,,51,H,1,10
,2010,F,NVD,51H,510210,,51,H,2,10
,2010,F,NVD,51H,510310,,51,H,3,10
,2010,F,NVD,51H,510410,,51,H,4,10
,2010,F,NVD,51H,510510,,51,H,5,10
,2010,F,NVD,51H,510610,,51,H,6,10
,2010,F,NVD,51H,510710,,51,H,7,10
,2010,F,NVD,51H,510810,,51,H,8,10
,2010,F,NVD,51H,510910,,51,H,9,10
,2010,F,NVD,51H,511010,,51,H,10,10
,2010,F,NVD,51H,511110,,51,H,11,10
,2010,F,NVD,51H,511210,,51,H,12,10
,2010,F,NVD,51H,511310,,51,H,13,10
,2010,F,NVD,51H,511410,,51,H,14,10
,2010,F,NVD,51H,510012,,51,H,0,12
,2010,F,NVD,51H,510112,,51,H,1,12
,2010,F,NVD,51H,510212,,51,H,2,12
,2010,F,NVD,51H,510312,,51,H,3,12
,2010,F,NVD,51H,510412,,51,H,4,12
,2010,F,NVD,51H,510512,,51,H,5,12
,2010,F,NVD,51H,510612,,51,H,6,12
,2010,F,NVD,51H,510712,,51,H,7,12
,2010,F,NVD,51H,510812,,51,H,8,12
,2010,F,NVD,51H,510912,,51,H,9,12
,2010,F,NVD,51H,511012,,51,H,10,12
,2010,F,NVD,51H,511112,,51,H,11,12
,2010,F,NVD,51H,511212,,51,H,12,12
,2010,F,NVD,51H,511312,,51,H,13,12
,2010,F,NVD,51H,511412,,51,H,14,12
,2010,F,NVD,51H,510014,,51,H,0,14
,2010,F,NVD,51H,510114,,51,H,1,14
,2010,F,NVD,51H,510214,,51,H,2,14
,2010,F,NVD,51H,510314,,51,H,3,14
,2010,F,NVD,51H,510414,,51,H,4,14
,2010,F,NVD,51H,510514,,51,H,5,14
,2010,F,NVD,51H,510614,,51,H,6,14
,2010,F,NVD,51H,510714,,51,H,7,14
,2010,F,NVD,51H,510814,,51,H,8,14
,2010,F,NVD,51H,510914,,51,H,9,14
,2010,F,NVD,51H,511014,,51,H,10,14
,2010,F,NVD,51H,511114,,51,H,11,14
,2010,F,NVD,51H,511214,,51,H,12,14
,2010,F,NVD,51H,511314,,51,H,13,14
,2010,F,NVD,51H,511414,,51,H,14,14
,2010,F,NVD,51H,510016,,51,H,0,16
,2010,F,NVD,51H,510116,,51,H,1,16
,2010,F,NVD,51H,510216,,51,H,2,16
,2010,F,NVD,51H,510316,,51,H,3,16
,2010,F,NVD,51H,510416,,51,H,4,16
,2010,F,NVD,51H,510516,,51,H,5,16
,2010,F,NVD,51H,510616,,51,H,6,16
,2010,F,NVD,51H,510716,,51,H,7,16
,2010,F,NVD,51H,510816,,51,H,8,16
,2010,F,NVD,51H,510916,,51,H,9,16
,2010,F,NVD,51H,511016,,51,H,10,16
,2010,F,NVD,51H,511116,,51,H,11,16
,2010,F,NVD,51H,511216,,51,H,12,16
,2010,F,NVD,51H,511316,,51,H,13,16
,2010,F,NVD,51H,511416,,51,H,14,16
,2010,F,NVD,51H,510018,,51,H,0,18
,2010,F,NVD,51H,510118,,51,H,1,18
,2010,F,NVD,51H,510218,,51,H,2,18
,2010,F,NVD,51H,510318,,51,H,3,18
,2010,F,NVD,51H,510418,,51,H,4,18
,2010,F,NVD,51H,510518,,51,H,5,18
,2010,F,NVD,51H,510618,,51,H,6,18
,2010,F,NVD,51H,510718,,51,H,7,18
,2010,F,NVD,51H,510818,,51,H,8,18
,2010,F,NVD,51H,510918,,51,H,9,18
,2010,F,NVD,51H,511018,,51,H,10,18
,2010,F,NVD,51H,511118,,51,H,11,18
,2010,F,NVD,51H,511218,,51,H,12,18
,2010,F,NVD,51H,511318,,51,H,13,18
,2010,F,NVD,51H,511418,,51,H,14,18
,2010,F,NVD,53H,530002,,53,H,0,2
,2010,F,NVD,53H,530102,,53,H,1,2
,2010,F,NVD,53H,530202,,53,H,2,2
,2010,F,NVD,53H,530302,,53,H,3,2
,2010,F,NVD,53H,530402,,53,H,4,2
,2010,F,NVD,53H,530502,,53,H,5,2
,2010,F,NVD,53H,530602,,53,H,6,2
,2010,F,NVD,53H,530702,,53,H,7,2
,2010,F,NVD,53H,530802,,53,H,8,2
,2010,F,NVD,53H,530902,,53,H,9,2
,2010,F,NVD,53H,531002,,53,H,10,2
,2010,F,NVD,53H,530004,,53,H,0,4
,2010,F,NVD,53H,530104,,53,H,1,4
,2010,F,NVD,53H,530204,,53,H,2,4
,2010,F,NVD,53H,530304,,53,H,3,4
,2010,F,NVD,53H,530404,,53,H,4,4
,2010,F,NVD,53H,530504,,53,H,5,4
,2010,F,NVD,53H,530604,,53,H,6,4
,2010,F,NVD,53H,530704,,53,H,7,4
,2010,F,NVD,53H,530804,,53,H,8,4
,2010,F,NVD,53H,530904,,53,H,9,4
,2010,F,NVD,53H,531004,,53,H,10,4
,2010,F,NVD,53H,531104,,53,H,11,4
,2010,F,NVD,53H,531204,,53,H,12,4
,2010,F,NVD,53H,531304,,53,H,13,4
,2010,F,NVD,53H,531404,,53,H,14,4
,2010,F,NVD,53H,530006,,53,H,0,6
,2010,F,NVD,53H,530106,,53,H,1,6
,2010,F,NVD,53H,530206,,53,H,2,6
,2010,F,NVD,53H,530306,,53,H,3,6
,2010,F,NVD,53H,530406,,53,H,4,6
,2010,F,NVD,53H,530506,,53,H,5,6
,2010,F,NVD,53H,530606,,53,H,6,6
,2010,F,NVD,53H,530706,,53,H,7,6
,2010,F,NVD,53H,530806,,53,H,8,6
,2010,F,NVD,53H,530906,,53,H,9,6
,2010,F,NVD,53H,531006,,53,H,10,6
,2010,F,NVD,53H,531106,,53,H,11,6
,2010,F,NVD,53H,531206,,53,H,12,6
,2010,F,NVD,53H,531306,,53,H,13,6
,2010,F,NVD,53H,531406,,53,H,14,6
,2010,F,NVD,53H,530008,,53,H,0,8
,2010,F,NVD,53H,530108,,53,H,1,8
,2010,F,NVD,53H,530208,,53,H,2,8
,2010,F,NVD,53H,530308,,53,H,3,8
,2010,F,NVD,53H,530408,,53,H,4,8
,2010,F,NVD,53H,530508,,53,H,5,8
,2010,F,NVD,53H,530608,,53,H,6,8
,2010,F,NVD,53H,530708,,53,H,7,8
,2010,F,NVD,53H,530808,,53,H,8,8
,2010,F,NVD,53H,530908,,53,H,9,8
,2010,F,NVD,53H,531008,,53,H,10,8
,2010,F,NVD,53H,531108,,53,H,11,8
,2010,F,NVD,53H,531208,,53,H,12,8
,2010,F,NVD,53H,531308,,53,H,13,8
,2010,F,NVD,53H,531408,,53,H,14,8
,2010,F,NVD,53H,530010,,53,H,0,10
,2010,F,NVD,53H,530110,,53,H,1,10
,2010,F,NVD,53H,530210,,53,H,2,10
,2010,F,NVD,53H,530310,,53,H,3,10
,2010,F,NVD,53H,530410,,53,H,4,10
,2010,F,NVD,53H,530510,,53,H,5,10
,2010,F,NVD,53H,530610,,53,H,6,10
,2010,F,NVD,53H,530710,,53,H,7,10
,2010,F,NVD,53H,530810,,53,H,8,10
,2010,F,NVD,53H,530910,,53,H,9,10
,2010,F,NVD,53H,531010,,53,H,10,10
,2010,F,NVD,53H,531110,,53,H,11,10
,2010,F,NVD,53H,531210,,53,H,12,10
,2010,F,NVD,53H,531310,,53,H,13,10
,2010,F,NVD,53H,531410,,53,H,14,10
,2010,F,NVD,53H,530012,,53,H,0,12
,2010,F,NVD,53H,530112,,53,H,1,12
,2010,F,NVD,53H,530212,,53,H,2,12
,2010,F,NVD,53H,530312,,53,H,3,12
,2010,F,NVD,53H,530412,,53,H,4,12
,2010,F,NVD,53H,530512,,53,H,5,12
,2010,F,NVD,53H,530612,,53,H,6,12
,2010,F,NVD,53H,530712,,53,H,7,12
,2010,F,NVD,53H,530812,,53,H,8,12
,2010,F,NVD,53H,530912,,53,H,9,12
,2010,F,NVD,53H,531012,,53,H,10,12
,2010,F,NVD,53H,531112,,53,H,11,12
,2010,F,NVD,53H,531212,,53,H,12,12
,2010,F,NVD,53H,531312,,53,H,13,12
,2010,F,NVD,53H,531412,,53,H,14,12
,2010,F,NVD,53H,530014,,53,H,0,14
,2010,F,NVD,53H,530114,,53,H,1,14
,2010,F,NVD,53H,530214,,53,H,2,14
,2010,F,NVD,53H,530314,,53,H,3,14
,2010,F,NVD,53H,530414,,53,H,4,14
,2010,F,NVD,53H,530514,,53,H,5,14
,2010,F,NVD,53H,530614,,53,H,6,14
,2010,F,NVD,53H,530714,,53,H,7,14
,2010,F,NVD,53H,530814,,53,H,8,14
,2010,F,NVD,53H,530914,,53,H,9,14
